RELEASE ; FILENAME ; NR ; NAUTH ; ChgSize ; LOCAdded ; Churn ; BUGGYNESS 
7;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java;34;2;2087;424;229;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java;30;2;2086;166;130;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java;12;2;1357;57;-10;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java;28;3;1515;250;149;NO
7;hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java;7;1;1197;28;0;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java;0;0;0;0;0;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java;7;1;1197;14;0;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java;7;1;1197;7;0;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java;36;3;2434;459;112;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java;24;2;2183;93;37;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java;31;3;2344;146;7;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java;42;3;2593;179;-563;NO
7;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java;76;4;3032;1662;-710;NO
7;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java;31;3;2344;200;12;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java;14;1;1393;35;0;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java;42;3;2569;113;-602;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java;53;2;955;565;-1220;NO
7;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java;64;4;2726;800;-340;NO
7;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java;93;3;3139;2508;-719;NO
7;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java;59;3;2776;436;-1823;NO
7;hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java;42;3;2444;155;51;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java;0;0;0;0;0;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java;7;1;1197;98;7;null
7;hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java;20;2;1512;124;117;NO
7;hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java;7;1;1197;28;0;null
7;hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java;21;2;1883;126;-14;null
7;hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java;0;0;0;0;0;null
7;hedwig-client/src/main/java/org/apache/hedwig/util/Either.java;0;0;0;0;0;null
7;hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java;7;1;651;21;7;null
7;hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java;6;1;204;30;30;null
7;hedwig-client/src/main/java/org/apache/hedwig/util/Option.java;0;0;0;0;0;null
7;hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java;0;0;0;0;0;null
7;hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java;6;1;204;18;0;null
7;hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java;7;1;1197;7;0;null
7;hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java;5;1;390;5;0;NO
7;hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java;12;1;1587;89;0;NO
7;hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java;5;1;390;10;0;NO
7;hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java;37;3;1632;532;460;NO
7;hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java;83;3;2440;145078;54640;NO
7;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java;7;1;1197;14;0;null
7;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java;21;2;554;136;125;null
7;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java;12;2;1272;302;295;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java;19;2;1933;377;12;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java;35;3;2425;327;19;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java;29;4;2175;261;15;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java;17;2;1965;363;7;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java;5;1;30;10;-35;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java;88;3;1907;1794;1617;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java;13;2;855;34;7;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java;0;0;0;0;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java;7;1;1197;7;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java;11;2;219;49;49;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java;0;0;0;0;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java;0;0;0;0;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java;44;2;1818;369;322;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;114;3;3019;3408;1897;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java;13;2;1293;130;18;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java;7;1;1197;7;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java;13;2;1293;55;48;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java;7;1;1197;21;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java;23;3;1518;221;119;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java;60;3;2554;1118;366;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java;23;3;1448;232;184;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java;103;3;3212;1394;918;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java;7;1;1197;14;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java;33;3;2291;100;-12;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java;90;4;2739;5773;2804;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java;7;1;1197;14;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java;24;3;2073;123;42;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java;0;0;0;0;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java;44;4;2713;527;377;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java;0;0;0;0;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java;12;2;1337;27;5;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java;18;2;1400;78;43;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java;7;1;1197;7;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java;7;1;1197;14;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java;71;3;2763;2095;791;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java;7;1;1197;28;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java;5;1;30;85;85;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java;7;1;1197;7;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java;12;2;1322;66;40;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java;45;3;2492;233;114;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java;13;2;1401;47;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java;7;1;651;21;7;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java;0;0;0;0;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java;27;2;2098;115;19;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java;13;2;705;27;7;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java;17;2;1965;43;16;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java;0;0;0;0;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java;7;1;196;14;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java;12;2;1212;107;70;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java;20;2;1471;150;96;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java;49;3;2667;1782;1053;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java;0;0;0;0;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;98;4;2842;2853;1922;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java;10;1;195;220;180;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java;32;3;1417;348;235;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java;43;3;1604;796;701;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java;12;2;1307;7;-155;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java;7;1;1197;28;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java;23;2;1449;163;99;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java;11;1;314;6;-160;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java;19;2;1973;371;-1128;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;35;3;2172;452;295;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;16;2;1305;96;54;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java;0;0;0;0;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java;16;2;1305;50;33;NO
7;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;37;3;2378;1063;-412;NO
7;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java;7;1;1197;210;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java;6;1;204;6;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java;7;1;1197;7;0;null
7;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java;22;3;2090;305;197;NO
7;hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java;7;1;1197;21;7;null
7;hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java;0;0;0;0;0;null
7;hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java;0;0;0;0;0;null
7;hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java;64;3;2707;2647;2347;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;45;3;2370;446;289;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;53;3;2708;607;361;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;33;3;1210;292;213;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;35;3;2637;131;58;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;44;2;1818;255;134;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java;5;1;390;15;0;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java;37;2;2017;207;60;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;55;3;2141;1141;389;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;46;3;2244;1366;1216;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;40;3;2197;204;16;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java;0;0;0;0;0;null
7;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;88;3;3098;1155;825;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;28;3;1555;171;137;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java;7;1;1197;49;0;null
7;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java;12;2;1322;81;50;null
7;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java;33;3;1873;1250;1160;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java;0;0;0;0;0;null
7;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java;29;3;2503;67;17;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java;0;0;0;0;0;null
7;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java;27;3;1767;408;200;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java;17;2;1397;37;15;null
7;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java;13;2;1203;137;12;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java;10;2;1233;17;0;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java;13;3;652;31;12;NO
7;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java;34;2;2383;313;239;NO
7;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java;5;1;390;5;0;NO
7;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java;12;2;1342;17;10;null
7;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClient.java;14;1;1848;77;7;null
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java;28;2;1372;595;42;null
7;hedwig-server/src/test/java/org/apache/hedwig/ServerControl.java;21;2;1274;1148;-1617;NO
7;hedwig-server/src/test/java/org/apache/hedwig/ServerControlDaemon.java;21;2;1274;791;-1197;NO
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCacheTest.java;21;1;1295;154;7;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/BKException.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/DigestManager.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/util/Main.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/util/MathUtils.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java;0;0;0;0;0;null
7;bookkeeper/src/main/java/org/apache/bookkeeper/util/StringUtils.java;0;0;0;0;0;null
7;bookkeeper/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java;0;0;0;0;0;null
7;bookkeeper/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;0;0;0;0;0;null
